id,pic,line,x0,y0,x1,y1,w0,c_gray,red,green,blue,alpha
130,1,3,1340,319,1361,258,4.0,0,0,0,0,0
131,1,3,1361,258,1373,230,4.0,0,0,0,0,0
132,1,3,1373,230,1382,205,4.0,0,0,0,0,0
133,1,3,1382,205,1383,202,4.0,0,0,0,0,0
134,1,3,1383,202,1383,202,4.0,0,0,0,0,0
135,1,3,1383,202,1383,202,4.0,0,0,0,0,0
136,1,3,1383,202,1383,202,4.0,0,0,0,0,0
137,1,3,1383,202,1383,202,4.0,0,0,0,0,0
138,1,3,1383,202,1383,202,4.0,0,0,0,0,0
139,1,3,1383,202,1383,202,4.0,0,0,0,0,0
140,1,3,1383,202,1383,202,4.0,0,0,0,0,0
141,1,3,1383,202,1383,202,4.0,0,0,0,0,0
142,1,3,1383,202,1383,202,4.0,0,0,0,0,0
143,1,4,800,637,800,637,4.0,0,0,0,0,0
144,1,4,800,637,799,639,4.0,0,0,0,0,0
145,1,4,799,639,793,643,4.0,0,0,0,0,0
146,1,4,793,643,788,648,4.0,0,0,0,0,0
147,1,4,788,648,771,663,4.0,0,0,0,0,0
148,1,4,771,663,750,685,4.0,0,0,0,0,0
149,1,4,750,685,738,702,4.0,0,0,0,0,0
150,1,4,738,702,719,737,4.0,0,0,0,0,0
151,1,4,719,737,719,737,4.0,0,0,0,0,0
152,1,4,719,737,716,763,4.0,0,0,0,0,0
153,1,4,716,763,716,773,4.0,0,0,0,0,0
154,1,4,716,773,716,805,4.0,0,0,0,0,0
155,1,4,716,805,719,819,4.0,0,0,0,0,0
156,1,4,719,819,727,835,4.0,0,0,0,0,0
157,1,4,727,835,734,843,4.0,0,0,0,0,0
158,1,4,734,843,747,853,4.0,0,0,0,0,0
159,1,4,747,853,758,859,4.0,0,0,0,0,0
160,1,4,758,859,772,866,4.0,0,0,0,0,0
161,1,4,772,866,776,869,4.0,0,0,0,0,0
162,1,4,776,869,780,870,4.0,0,0,0,0,0
163,1,4,780,870,782,870,4.0,0,0,0,0,0
164,1,4,782,870,783,870,4.0,0,0,0,0,0
165,1,4,783,870,787,870,4.0,0,0,0,0,0
166,1,4,787,870,788,870,4.0,0,0,0,0,0
167,1,4,788,870,792,869,4.0,0,0,0,0,0
168,1,4,792,869,795,867,4.0,0,0,0,0,0
169,1,4,795,867,797,865,4.0,0,0,0,0,0
170,1,4,797,865,799,862,4.0,0,0,0,0,0
171,1,5,892,675,892,673,4.0,0,0,0,0,0
172,1,5,892,673,891,672,4.0,0,0,0,0,0
173,1,5,891,672,888,671,4.0,0,0,0,0,0
174,1,5,888,671,881,671,4.0,0,0,0,0,0
175,1,5,881,671,873,670,4.0,0,0,0,0,0
176,1,5,873,670,862,670,4.0,0,0,0,0,0
177,1,5,862,670,848,674,4.0,0,0,0,0,0
178,1,5,848,674,837,678,4.0,0,0,0,0,0
179,1,5,837,678,826,685,4.0,0,0,0,0,0
180,1,5,826,685,815,694,4.0,0,0,0,0,0
181,1,5,815,694,809,697,4.0,0,0,0,0,0
182,1,5,809,697,807,702,4.0,0,0,0,0,0
183,1,5,807,702,807,703,4.0,0,0,0,0,0
184,1,5,807,703,807,707,4.0,0,0,0,0,0
185,1,5,807,707,808,709,4.0,0,0,0,0,0
186,1,5,808,709,817,716,4.0,0,0,0,0,0
187,1,5,817,716,822,719,4.0,0,0,0,0,0
188,1,5,822,719,850,732,4.0,0,0,0,0,0
189,1,5,850,732,855,734,4.0,0,0,0,0,0
190,1,5,855,734,888,744,4.0,0,0,0,0,0
191,1,5,888,744,899,749,4.0,0,0,0,0,0
192,1,5,899,749,906,755,4.0,0,0,0,0,0
193,1,5,906,755,907,755,4.0,0,0,0,0,0
194,1,5,907,755,909,757,4.0,0,0,0,0,0
195,1,5,909,757,910,759,4.0,0,0,0,0,0
196,1,5,910,759,910,765,4.0,0,0,0,0,0
197,1,5,910,765,910,779,4.0,0,0,0,0,0
198,1,5,910,779,910,779,4.0,0,0,0,0,0
199,1,5,910,779,909,792,4.0,0,0,0,0,0
200,1,5,909,792,909,794,4.0,0,0,0,0,0
201,1,5,909,794,907,797,4.0,0,0,0,0,0
202,1,5,907,797,905,798,4.0,0,0,0,0,0
203,1,5,905,798,897,800,4.0,0,0,0,0,0
204,1,5,897,800,889,804,4.0,0,0,0,0,0
205,1,5,889,804,878,806,4.0,0,0,0,0,0
206,1,5,878,806,870,807,4.0,0,0,0,0,0
207,1,5,870,807,849,807,4.0,0,0,0,0,0
208,1,5,849,807,846,807,4.0,0,0,0,0,0
209,1,5,846,807,839,807,4.0,0,0,0,0,0
210,1,5,839,807,836,807,4.0,0,0,0,0,0
211,1,5,836,807,829,803,4.0,0,0,0,0,0
212,1,5,829,803,825,801,4.0,0,0,0,0,0
213,1,5,825,801,819,799,4.0,0,0,0,0,0
214,1,5,819,799,819,799,4.0,0,0,0,0,0
215,1,5,819,799,819,799,4.0,0,0,0,0,0
216,1,5,819,799,819,799,4.0,0,0,0,0,0
217,1,5,819,799,819,799,4.0,0,0,0,0,0
218,1,6,930,628,930,628,4.0,0,0,0,0,0
219,1,6,930,628,930,628,4.0,0,0,0,0,0
220,1,6,930,628,930,627,4.0,0,0,0,0,0
221,1,6,930,627,931,627,4.0,0,0,0,0,0
222,1,6,931,627,934,628,4.0,0,0,0,0,0
223,1,6,934,628,939,632,4.0,0,0,0,0,0
224,1,6,939,632,950,641,4.0,0,0,0,0,0
225,1,6,950,641,966,655,4.0,0,0,0,0,0
226,1,6,966,655,980,669,4.0,0,0,0,0,0
227,1,6,980,669,995,684,4.0,0,0,0,0,0
228,1,6,995,684,1008,698,4.0,0,0,0,0,0
229,1,6,1008,698,1010,704,4.0,0,0,0,0,0
230,1,6,1010,704,1018,716,4.0,0,0,0,0,0
231,1,6,1018,716,1023,734,4.0,0,0,0,0,0
232,1,6,1023,734,1024,739,4.0,0,0,0,0,0
233,1,6,1024,739,1026,753,4.0,0,0,0,0,0
234,1,6,1026,753,1026,764,4.0,0,0,0,0,0
235,1,6,1026,764,1026,776,4.0,0,0,0,0,0
236,1,6,1026,776,1026,791,4.0,0,0,0,0,0
237,1,6,1026,791,1024,810,4.0,0,0,0,0,0
238,1,6,1024,810,1022,821,4.0,0,0,0,0,0
239,1,6,1022,821,1018,838,4.0,0,0,0,0,0
240,1,6,1018,838,1013,855,4.0,0,0,0,0,0
241,1,6,1013,855,1012,862,4.0,0,0,0,0,0
242,1,6,1012,862,1007,874,4.0,0,0,0,0,0
243,1,6,1007,874,1004,880,4.0,0,0,0,0,0
244,1,6,1004,880,1003,884,4.0,0,0,0,0,0
245,1,6,1003,884,1000,888,4.0,0,0,0,0,0
246,1,6,1000,888,998,891,4.0,0,0,0,0,0
247,1,6,998,891,998,891,4.0,0,0,0,0,0
248,1,6,998,891,996,892,4.0,0,0,0,0,0
249,1,6,996,892,996,892,4.0,0,0,0,0,0
250,1,6,996,892,996,892,4.0,0,0,0,0,0
251,1,6,996,892,996,892,4.0,0,0,0,0,0
252,1,6,996,892,996,892,4.0,0,0,0,0,0
253,1,6,996,892,996,892,4.0,0,0,0,0,0
254,1,6,996,892,996,892,4.0,0,0,0,0,0
255,1,6,996,892,996,892,4.0,0,0,0,0,0
256,1,6,996,892,996,892,4.0,0,0,0,0,0
257,1,6,996,892,996,892,4.0,0,0,0,0,0
258,1,7,1200,648,1199,648,0.01,0,0,0,0,0
259,1,7,1199,648,1199,648,0.01,0,0,0,0,0
260,1,7,1199,648,1193,652,0.01,0,0,0,0,0
261,1,7,1193,652,1190,662,0.01,0,0,0,0,0
262,1,7,1190,662,1182,687,0.01,0,0,0,0,0
263,1,7,1182,687,1169,721,0.01,0,0,0,0,0
264,1,7,1169,721,1147,796,0.01,0,0,0,0,0
265,1,7,1147,796,1133,851,0.01,0,0,0,0,0
266,1,7,1133,851,1119,904,0.01,0,0,0,0,0
267,1,7,1119,904,1117,928,0.01,0,0,0,0,0
268,1,7,1117,928,1117,928,0.01,0,0,0,0,0
269,1,7,1117,928,1117,928,0.01,0,0,0,0,0
270,1,7,1117,928,1117,928,0.01,0,0,0,0,0
271,1,7,1117,928,1117,928,0.01,0,0,0,0,0
272,1,7,1117,928,1127,928,0.01,0,0,0,0,0
273,1,7,1127,928,1149,921,0.01,0,0,0,0,0
274,1,7,1149,921,1162,920,0.01,0,0,0,0,0
275,1,7,1162,920,1191,919,0.01,0,0,0,0,0
276,1,7,1191,919,1210,919,0.01,0,0,0,0,0
277,1,7,1210,919,1235,919,0.01,0,0,0,0,0
278,1,7,1235,919,1247,919,0.01,0,0,0,0,0
279,1,7,1247,919,1250,919,0.01,0,0,0,0,0
280,1,7,1250,919,1250,919,0.01,0,0,0,0,0
281,1,7,1250,919,1250,919,0.01,0,0,0,0,0
282,1,7,1250,919,1250,918,0.01,0,0,0,0,0
283,1,7,1250,918,1257,904,0.01,0,0,0,0,0
284,1,7,1257,904,1266,884,0.01,0,0,0,0,0
285,1,7,1266,884,1279,855,0.01,0,0,0,0,0
286,1,7,1279,855,1294,821,0.01,0,0,0,0,0
287,1,7,1294,821,1314,760,0.01,0,0,0,0,0
288,1,7,1314,760,1324,725,0.01,0,0,0,0,0
289,1,7,1324,725,1333,698,0.01,0,0,0,0,0
290,1,7,1333,698,1333,698,0.01,0,0,0,0,0
291,1,7,1333,698,1333,698,0.01,0,0,0,0,0
292,1,7,1333,698,1334,698,0.01,0,0,0,0,0
293,1,7,1334,698,1339,709,0.01,0,0,0,0,0
294,1,7,1339,709,1350,729,0.01,0,0,0,0,0
295,1,7,1350,729,1396,821,0.01,0,0,0,0,0
296,1,7,1396,821,1401,831,0.01,0,0,0,0,0
297,1,7,1401,831,1421,868,0.01,0,0,0,0,0
298,1,7,1421,868,1427,883,0.01,0,0,0,0,0
299,1,7,1427,883,1429,889,0.01,0,0,0,0,0
300,1,7,1429,889,1429,889,0.01,0,0,0,0,0
301,1,7,1429,889,1429,889,0.01,0,0,0,0,0
302,1,7,1429,889,1429,889,0.01,0,0,0,0,0
303,1,7,1429,889,1429,889,0.01,0,0,0,0,0
304,1,7,1429,889,1429,889,0.01,0,0,0,0,0
305,1,7,1429,889,1427,888,0.01,0,0,0,0,0
306,1,7,1427,888,1424,887,0.01,0,0,0,0,0
307,1,7,1424,887,1421,882,0.01,0,0,0,0,0
308,1,8,1300,842,1297,842,0.01,0,0,0,0,0
309,1,8,1297,842,1297,842,0.01,0,0,0,0,0
310,1,8,1297,842,1297,842,0.01,0,0,0,0,0
311,1,8,1297,842,1297,842,0.01,0,0,0,0,0
312,1,8,1297,842,1297,842,0.01,0,0,0,0,0
313,1,8,1297,842,1297,842,0.01,0,0,0,0,0
314,1,8,1297,842,1310,842,0.01,0,0,0,0,0
315,1,8,1310,842,1336,839,0.01,0,0,0,0,0
316,1,8,1336,839,1368,830,0.01,0,0,0,0,0
317,1,8,1368,830,1452,811,0.01,0,0,0,0,0
318,1,8,1452,811,1464,809,0.01,0,0,0,0,0
319,1,8,1464,809,1469,808,0.01,0,0,0,0,0
320,1,8,1469,808,1469,808,0.01,0,0,0,0,0
321,1,8,1469,808,1469,808,0.01,0,0,0,0,0
322,1,9,1573,655,1573,655,0.01,0,0,0,0,0
323,1,9,1573,655,1573,655,0.01,0,0,0,0,0
324,1,9,1573,655,1573,655,0.01,0,0,0,0,0
325,1,9,1573,655,1572,654,0.01,0,0,0,0,0
326,1,9,1572,654,1562,654,0.01,0,0,0,0,0
327,1,9,1562,654,1555,656,0.01,0,0,0,0,0
328,1,9,1555,656,1539,662,0.01,0,0,0,0,0
329,1,9,1539,662,1530,669,0.01,0,0,0,0,0
330,1,9,1530,669,1511,684,0.01,0,0,0,0,0
331,1,9,1511,684,1495,700,0.01,0,0,0,0,0
332,1,9,1495,700,1487,713,0.01,0,0,0,0,0
333,1,9,1487,713,1485,730,0.01,0,0,0,0,0
334,1,9,1485,730,1485,746,0.01,0,0,0,0,0
335,1,9,1485,746,1514,788,0.01,0,0,0,0,0
336,1,9,1514,788,1523,794,0.01,0,0,0,0,0
337,1,9,1523,794,1549,810,0.01,0,0,0,0,0
338,1,9,1549,810,1565,817,0.01,0,0,0,0,0
339,1,9,1565,817,1575,820,0.01,0,0,0,0,0
340,1,9,1575,820,1575,820,0.01,0,0,0,0,0
341,1,9,1575,820,1575,820,0.01,0,0,0,0,0
342,1,9,1575,820,1576,823,0.01,0,0,0,0,0
343,1,9,1576,823,1569,834,0.01,0,0,0,0,0
344,1,9,1569,834,1553,846,0.01,0,0,0,0,0
345,1,9,1553,846,1533,859,0.01,0,0,0,0,0
346,1,9,1533,859,1513,869,0.01,0,0,0,0,0
347,1,9,1513,869,1495,876,0.01,0,0,0,0,0
348,1,9,1495,876,1480,879,0.01,0,0,0,0,0
349,1,9,1480,879,1459,879,0.01,0,0,0,0,0
350,1,9,1459,879,1455,879,0.01,0,0,0,0,0
351,1,9,1455,879,1448,879,0.01,0,0,0,0,0
352,1,9,1448,879,1447,879,0.01,0,0,0,0,0
353,1,9,1447,879,1446,879,0.01,0,0,0,0,0
354,1,9,1446,879,1446,877,0.01,0,0,0,0,0
355,1,9,1446,877,1449,864,0.01,0,0,0,0,0
356,1,10,1818,557,1818,557,0.01,0,0,0,0,0
357,1,10,1818,557,1806,561,0.01,0,0,0,0,0
358,1,10,1806,561,1790,572,0.01,0,0,0,0,0
359,1,10,1790,572,1775,583,0.01,0,0,0,0,0
360,1,10,1775,583,1763,591,0.01,0,0,0,0,0
361,1,10,1763,591,1729,619,0.01,0,0,0,0,0
362,1,10,1729,619,1705,645,0.01,0,0,0,0,0
363,1,10,1705,645,1673,693,0.01,0,0,0,0,0
364,1,10,1673,693,1657,733,0.01,0,0,0,0,0
365,1,10,1657,733,1649,770,0.01,0,0,0,0,0
366,1,10,1649,770,1649,804,0.01,0,0,0,0,0
367,1,10,1649,804,1649,822,0.01,0,0,0,0,0
368,1,10,1649,822,1662,842,0.01,0,0,0,0,0
369,1,10,1662,842,1693,855,0.01,0,0,0,0,0
370,1,10,1693,855,1716,860,0.01,0,0,0,0,0
371,1,10,1716,860,1756,861,0.01,0,0,0,0,0
372,1,10,1756,861,1768,861,0.01,0,0,0,0,0
373,1,10,1768,861,1770,860,0.01,0,0,0,0,0
374,1,10,1770,860,1771,856,0.01,0,0,0,0,0
375,1,10,1771,856,1771,854,0.01,0,0,0,0,0
376,1,10,1771,854,1771,849,0.01,0,0,0,0,0
377,1,11,1625,753,1637,755,0.01,0,0,0,0,0
378,1,11,1637,755,1654,757,0.01,0,0,0,0,0
379,1,11,1654,757,1678,758,0.01,0,0,0,0,0
380,1,11,1678,758,1691,758,0.01,0,0,0,0,0
381,1,11,1691,758,1716,758,0.01,0,0,0,0,0
382,1,11,1716,758,1745,755,0.01,0,0,0,0,0
383,1,11,1745,755,1749,753,0.01,0,0,0,0,0
384,1,11,1749,753,1749,753,0.01,0,0,0,0,0
385,1,11,1749,753,1750,752,0.01,0,0,0,0,0
386,1,11,1750,752,1750,751,0.01,0,0,0,0,0
387,1,12,1762,726,1762,726,0.01,0,0,0,0,0
388,1,12,1762,726,1762,740,0.01,0,0,0,0,0
389,1,12,1762,740,1762,754,0.01,0,0,0,0,0
390,1,12,1762,754,1762,792,0.01,0,0,0,0,0
391,1,12,1762,792,1762,818,0.01,0,0,0,0,0
392,1,12,1762,818,1762,836,0.01,0,0,0,0,0
393,1,12,1762,836,1762,837,0.01,0,0,0,0,0
394,1,12,1762,837,1762,837,0.01,0,0,0,0,0
395,1,12,1762,837,1762,837,0.01,0,0,0,0,0
396,1,12,1762,837,1762,837,0.01,0,0,0,0,0
397,1,12,1762,837,1762,835,0.01,0,0,0,0,0
398,1,12,1762,835,1762,817,0.01,0,0,0,0,0
399,1,12,1762,817,1765,763,0.01,0,0,0,0,0
400,1,12,1765,763,1768,735,0.01,0,0,0,0,0
401,1,12,1768,735,1774,699,0.01,0,0,0,0,0
402,1,12,1774,699,1780,670,0.01,0,0,0,0,0
403,1,12,1780,670,1781,668,0.01,0,0,0,0,0
404,1,12,1781,668,1781,668,0.01,0,0,0,0,0
405,1,12,1781,668,1783,667,0.01,0,0,0,0,0
406,1,12,1783,667,1795,678,0.01,0,0,0,0,0
407,1,12,1795,678,1801,691,0.01,0,0,0,0,0
408,1,12,1801,691,1808,704,0.01,0,0,0,0,0
409,1,12,1808,704,1809,719,0.01,0,0,0,0,0
410,1,12,1809,719,1809,723,0.01,0,0,0,0,0
411,1,12,1809,723,1809,730,0.01,0,0,0,0,0
412,1,12,1809,730,1806,734,0.01,0,0,0,0,0
413,1,12,1806,734,1799,740,0.01,0,0,0,0,0
414,1,12,1799,740,1792,742,0.01,0,0,0,0,0
415,1,12,1792,742,1784,745,0.01,0,0,0,0,0
416,1,12,1784,745,1772,745,0.01,0,0,0,0,0
417,1,12,1772,745,1767,747,0.01,0,0,0,0,0
418,1,12,1767,747,1761,747,0.01,0,0,0,0,0
419,1,12,1761,747,1761,747,0.01,0,0,0,0,0
420,1,12,1761,747,1761,747,0.01,0,0,0,0,0
421,1,12,1761,747,1761,747,0.01,0,0,0,0,0
422,1,12,1761,747,1761,747,0.01,0,0,0,0,0
423,1,12,1761,747,1767,757,0.01,0,0,0,0,0
424,1,12,1767,757,1777,767,0.01,0,0,0,0,0
425,1,12,1777,767,1793,782,0.01,0,0,0,0,0
426,1,12,1793,782,1808,797,0.01,0,0,0,0,0
427,1,12,1808,797,1815,803,0.01,0,0,0,0,0
428,1,12,1815,803,1822,809,0.01,0,0,0,0,0
429,1,12,1822,809,1822,811,0.01,0,0,0,0,0
430,1,12,1822,811,1824,813,0.01,0,0,0,0,0
431,1,12,1824,813,1824,813,0.01,0,0,0,0,0
432,1,12,1824,813,1824,813,0.01,0,0,0,0,0
433,1,12,1824,813,1824,813,0.01,0,0,0,0,0
434,1,12,1824,813,1824,813,0.01,0,0,0,0,0
435,1,12,1824,813,1824,813,0.01,0,0,0,0,0
436,1,12,1824,813,1824,813,0.01,0,0,0,0,0
437,1,12,1824,813,1824,813,0.01,0,0,0,0,0
438,1,12,1824,813,1824,813,0.01,0,0,0,0,0
439,1,12,1824,813,1824,813,0.01,0,0,0,0,0
